pi_rx_time_ns,topic,type,node,protocol,exp,t_local_us,bus_v,current_mA,power_mW,wifi_rssi,mqtt_retain,pipeline_version
1776100530737915000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,60208507,4.8725,140.9954,688.8549,-28,0,0.2.1
1776100530839018000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,60308493,4.875,146.174,713.2824,-29,0,0.2.1
1776100530939213000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,60408515,5.04125,65.85648,332.2137,-28,0,0.2.1
1776100531042444000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,60508488,5.04125,65.56336,332.2137,-29,0,0.2.1
1776100531144453000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,60608522,5.0475,65.56336,332.2137,-36,0,0.2.1
1776100531249405000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,60708512,5.0425,65.75877,332.2137,-30,0,0.2.1
1776100531342494000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,60808491,5.04,65.46564,327.3282,-29,0,0.2.1
1776100531442354000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,60908505,5.0425,65.36794,332.2137,-29,0,0.2.1
1776100531544335000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,61008536,5.04125,65.46564,327.3282,-30,0,0.2.1
1776100531650579000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,61108468,5.04,66.14961,307.7863,-29,0,0.2.1
1776100531739182000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,61208549,5.04,65.95419,332.2137,-29,0,0.2.1
1776100531840106000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,61308527,4.88625,140.5069,688.8549,-29,0,0.2.1
1776100531939255000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,61408483,5.04125,66.24732,332.2137,-29,0,0.2.1
1776100532040079000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,61508535,5.04125,65.95419,332.2137,-30,0,0.2.1
1776100532139221000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,61608544,5.04,66.24732,337.0992,-29,0,0.2.1
1776100532239243000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,61708540,5.04,66.54046,337.0992,-30,0,0.2.1
1776100532339489000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,61808490,5.04125,65.56336,315.1145,-29,0,0.2.1
1776100532439093000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,61908515,5.04375,65.46564,332.2137,-30,0,0.2.1
1776100532539870000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,62008516,5.04,66.24732,332.2137,-29,0,0.2.1
1776100532639510000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,62108488,5.0425,65.56336,332.2137,-29,0,0.2.1
1776100532737870000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,62208512,4.865,157.9969,727.9389,-30,0,0.2.1
1776100532838901000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,62308495,4.86125,153.2092,745.0381,-37,0,0.2.1
1776100532939187000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,62408462,5.04,66.93129,337.0992,-29,0,0.2.1
1776100533039284000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,62508484,5.04,66.14961,332.2137,-29,0,0.2.1
1776100533139325000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,62608510,5.04125,66.14961,332.2137,-29,0,0.2.1
1776100533239150000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,62708478,5.04,66.05191,332.2137,-30,0,0.2.1
1776100533351168000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,62808540,5.04125,66.05191,315.1145,-36,0,0.2.1
1776100533439417000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,62908524,5.04,65.85648,332.2137,-36,0,0.2.1
1776100533539189000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,63008483,5.04375,65.46564,332.2137,-30,0,0.2.1
1776100533640462000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,63108477,5.04125,65.66106,332.2137,-30,0,0.2.1
1776100533739072000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,63208472,5.0425,65.66106,332.2137,-35,0,0.2.1
1776100533841267000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,63308511,4.9375,65.85648,332.2137,-30,0,0.2.1
1776100533939857000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,63408549,5.0425,65.75877,332.2137,-36,0,0.2.1
1776100534039303000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,63508468,5.0425,65.66106,315.1145,-30,0,0.2.1
1776100534139155000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,63608539,5.04125,106.6015,520.3054,-29,0,0.2.1
1776100534270694000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,63708474,5.0425,65.75877,332.2137,-29,0,0.2.1
1776100534349404000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,63808521,4.86875,145.8809,708.3969,-35,0,0.2.1
1776100534440606000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,63908477,5.04125,65.66106,332.2137,-30,0,0.2.1
1776100534539297000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,64008549,5.045,65.75877,332.2137,-29,0,0.2.1
1776100534639172000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,64108530,5.0425,65.85648,332.2137,-30,0,0.2.1
1776100534743469000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,64208519,5.0425,65.75877,332.2137,-36,0,0.2.1
1776100534839315000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,64308534,5.03,65.85648,332.2137,-36,0,0.2.1
1776100534939106000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,64408532,5.0425,65.75877,332.2137,-29,0,0.2.1
1776100535039158000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,64508529,5.0425,65.66106,315.1145,-36,0,0.2.1
1776100535139300000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,64608530,4.8925,145.3924,713.2824,-29,0,0.2.1
1776100535239140000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,64708488,5.04375,65.75877,332.2137,-36,0,0.2.1
1776100535345969000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,64808530,5.0425,65.75877,332.2137,-29,0,0.2.1
1776100535439177000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,64908540,5.0425,65.66106,332.2137,-30,0,0.2.1
1776100535539346000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,65008492,5.04125,65.85648,332.2137,-29,0,0.2.1
1776100535640650000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,65108512,5.04125,65.75877,332.2137,-30,0,0.2.1
1776100535742631000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,65208522,5.04125,65.66106,327.3282,-29,0,0.2.1
1776100535845201000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,65308504,5.04125,65.95419,332.2137,-30,0,0.2.1
1776100535939118000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,65408501,5.0425,65.75877,332.2137,-30,0,0.2.1
1776100536039213000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,65508456,5.04125,65.66106,332.2137,-30,0,0.2.1
1776100536141078000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,65608539,4.86875,140.9954,691.2977,-30,0,0.2.1
1776100536240083000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,65708489,5.045,65.75877,332.2137,-29,0,0.2.1
1776100536339021000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,65808472,5.0425,65.66106,332.2137,-29,0,0.2.1
1776100536439163000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,65908529,5.0425,65.56336,332.2137,-35,0,0.2.1
1776100536540440000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,66008546,5.0425,65.75877,332.2137,-29,0,0.2.1
1776100536639328000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,66108534,5.0425,65.66106,332.2137,-30,0,0.2.1
1776100536740255000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,66208533,5.0425,65.56336,315.1145,-30,0,0.2.1
1776100536840539000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,66308502,5.04125,65.85648,332.2137,-30,0,0.2.1
1776100536939306000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,66408529,5.04125,65.66106,332.2137,-30,0,0.2.1
1776100537039217000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,66508476,5.0425,65.56336,332.2137,-36,0,0.2.1
1776100537139208000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,66608522,4.885,144.6107,732.8245,-29,0,0.2.1
1776100537239423000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,66708484,5.0425,65.75877,332.2137,-29,0,0.2.1
1776100537339406000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,66808497,5.0425,65.66106,332.2137,-36,0,0.2.1
1776100537439293000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,66908549,5.0425,65.46564,332.2137,-30,0,0.2.1
1776100537539263000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,67008472,5.0425,65.75877,332.2137,-29,0,0.2.1
1776100537639264000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,67108477,5.04125,65.66106,332.2137,-30,0,0.2.1
1776100537738786000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,67208529,5.04125,65.46564,307.7863,-30,0,0.2.1
1776100537840795000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,67308456,5.0425,65.66106,332.2137,-30,0,0.2.1
1776100537941356000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,67408471,5.04625,65.56336,332.2137,-36,0,0.2.1
1776100538038988000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,67508457,5.04125,65.46564,327.3282,-35,0,0.2.1
1776100538139296000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,67608521,4.92875,140.0183,332.2137,-30,0,0.2.1
1776100538240602000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,67708511,5.0425,65.66106,332.2137,-35,0,0.2.1
1776100538339498000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,67808515,5.0425,65.46564,327.3282,-30,0,0.2.1
1776100538439285000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,67908533,5.04125,65.17252,481.2214,-30,0,0.2.1
1776100538539343000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,68008462,5.0425,65.66106,332.2137,-29,0,0.2.1
1776100538639117000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,68108476,5.0425,65.46564,327.3282,-29,0,0.2.1
1776100538739386000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,68208519,5.0425,65.36794,327.3282,-30,0,0.2.1
1776100538839257000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,68308502,5.04375,65.27023,332.2137,-30,0,0.2.1
1776100538940053000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,68408540,5.04625,65.46564,332.2137,-29,0,0.2.1
1776100539039048000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,68508529,5.0425,65.66106,332.2137,-30,0,0.2.1
1776100539139178000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,68608486,5.03,120.574,327.3282,-29,0,0.2.1
1776100539239305000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,68708456,5.0425,65.56336,332.2137,-29,0,0.2.1
1776100539339387000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,68808546,5.04375,65.46564,332.2137,-30,0,0.2.1
1776100539439103000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,68908474,4.89875,70.05801,344.4275,-35,0,0.2.1
1776100539539510000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,69008501,5.0425,65.56336,332.2137,-30,0,0.2.1
1776100539639103000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,69108485,5.045,65.46564,332.2137,-29,0,0.2.1
1776100539740874000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,69208522,5.0425,65.27023,327.3282,-29,0,0.2.1
1776100539839370000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,69308511,5.04125,65.17252,332.2137,-29,0,0.2.1
1776100539942137000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,69408483,5.04375,65.46564,332.2137,-30,0,0.2.1
1776100540044086000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,69508529,5.04375,65.27023,327.3282,-29,0,0.2.1
1776100540146641000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,69608493,5.04,65.07481,315.1145,-29,0,0.2.1
1776100540239399000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,69708488,5.04375,65.46564,332.2137,-30,0,0.2.1
1776100540339500000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,69808497,5.04375,65.27023,327.3282,-30,0,0.2.1
1776100540439328000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,69908499,4.87125,148.226,720.6107,-29,0,0.2.1
1776100540544410000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,70008491,5.0425,65.17252,332.2137,-30,0,0.2.1
1776100540639245000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,70108477,5.0475,65.36794,327.3282,-29,0,0.2.1
1776100540739236000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,70208522,5.0425,65.36794,327.3282,-30,0,0.2.1
1776100540839070000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,70308494,5.0425,65.17252,327.3282,-29,0,0.2.1
1776100540939438000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,70408519,5.04375,65.27023,327.3282,-30,0,0.2.1
1776100541040991000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,70508524,5.04375,65.17252,327.3282,-29,0,0.2.1
1776100541141433000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,70608549,5.0425,65.17252,315.1145,-29,0,0.2.1
1776100541244102000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,70708494,5.0425,65.36794,332.2137,-30,0,0.2.1
1776100541339092000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,70808472,5.045,65.07481,327.3282,-30,0,0.2.1
1776100541439165000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,70908504,4.88625,144.6107,708.3969,-30,0,0.2.1
1776100541539605000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,71008516,5.04375,65.07481,332.2137,-29,0,0.2.1
1776100541639433000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,71108522,5.04375,65.17252,327.3282,-30,0,0.2.1
1776100541739375000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,71208488,5.0425,65.17252,327.3282,-29,0,0.2.1
1776100541839385000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,71308488,5.0425,65.07481,320,-29,0,0.2.1
1776100541939275000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,71408472,5.0425,65.46564,332.2137,-29,0,0.2.1
1776100542040861000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,71508524,5.0425,65.07481,327.3282,-36,0,0.2.1
1776100542139837000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,71608546,5.04375,65.17252,327.3282,-29,0,0.2.1
1776100542239144000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,71708457,5.04375,65.17252,332.2137,-29,0,0.2.1
1776100542339573000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,71808511,5.0475,65.17252,327.3282,-36,0,0.2.1
1776100542439342000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,71908479,4.92,139.8229,688.8549,-30,0,0.2.1
1776100542541375000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,72008480,5.0425,65.07481,327.3282,-29,0,0.2.1
1776100542643969000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,72108535,5.0425,65.17252,327.3282,-30,0,0.2.1
1776100542739263000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,72208569,5.0425,65.07481,327.3282,-30,0,0.2.1
1776100542839213000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,72308492,5.04375,65.07481,312.6718,-29,0,0.2.1
1776100542939797000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,72408472,5.0425,65.17252,327.3282,-30,0,0.2.1
1776100543039621000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,72508492,5.04375,64.9771,327.3282,-30,0,0.2.1
1776100543141406000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,72608540,5.0425,65.07481,327.3282,-30,0,0.2.1
1776100543240573000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,72708512,5.0425,65.07481,327.3282,-29,0,0.2.1
1776100543339180000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,72808483,5.04375,65.07481,327.3282,-30,0,0.2.1
1776100543438925000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,72908540,5.02875,126.1435,632.6718,-29,0,0.2.1
1776100543539077000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,73008511,5.04375,65.07481,324.8855,-29,0,0.2.1
1776100543639505000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,73108512,5.04375,65.27023,327.3282,-29,0,0.2.1
1776100543739260000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,73208485,4.90625,67.41985,332.2137,-29,0,0.2.1
1776100543839460000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,73308524,5.0425,65.07481,305.3435,-29,0,0.2.1
1776100543939374000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,73408530,5.04375,65.07481,327.3282,-29,0,0.2.1
1776100544039360000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,73508492,5.0475,65.07481,327.3282,-30,0,0.2.1
1776100544140143000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,73608549,5.0425,65.17252,327.3282,-30,0,0.2.1
1776100544243028000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,73708477,5.04375,65.17252,327.3282,-29,0,0.2.1
1776100544354960000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,73808549,5.0425,65.07481,327.3282,-29,0,0.2.1
1776100544447066000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,73908477,5.0425,65.17252,327.3282,-30,0,0.2.1
1776100544539382000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,74008532,5.0425,65.07481,312.6718,-29,0,0.2.1
1776100544641017000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,74108522,5.04375,65.07481,327.3282,-29,0,0.2.1
1776100544739272000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,74208497,4.87125,148.1282,720.6107,-29,0,0.2.1
1776100544839511000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,74308494,5.0425,65.07481,327.3282,-29,0,0.2.1
